word,x,y
brand,0.9262919,-2.8927736
branded,-0.253023,2.3785381
brandished,0.19078358,2.9809194
brandishing,-2.8147764,-3.2461486
brandnew,-0.41252342,2.65346
brandy,-3.4573936,-0.749253
brass,-2.0075507,2.0950093
brave,0.0072511663,-1.058929
bravely,3.1015131,2.4513724
braver,1.904862,-2.4084315
bravery,1.3175392,-1.9461148
bravest,3.3261092,2.4295778
brazil,-2.6404977,-2.7338622
breach,3.6453753,-1.2588257
bread,-0.9813839,1.0196772
break,-0.041974746,-0.46126628
breakfast,-0.89061856,-0.6985106
breakin,1.70315,-0.527477
breaking,-0.4907878,-0.116123594
breakout,1.1949195,-0.89260054
breaks,-3.3822074,-1.383956
breast,-0.28692752,2.0463204
breath,-0.08572523,0.94870305
breathe,0.40095153,0.24270989
breathed,2.0173495,1.5235745
breathing,0.22365008,0.6762021
breathless,-1.6277626,0.71032894
breathlessly,-2.527842,-2.552964
breaths,3.9230034,-0.04467401
breed,-0.18524963,-3.108432
breeding,0.38760072,-2.4384298
breeze,-0.7856633,2.9144776
breezy,-0.5853104,0.49776986
brew,0.26882625,-1.129288
brick,-0.9321241,0.035952684
bridge,0.17965898,3.1026816
brief,-0.53774023,0.8030624
briefcase,-0.8535569,1.8960978
briefly,0.31745481,1.5434074
bright,-0.44989046,2.996033
brighter,-1.6474532,3.8926077
brightly,-0.5036681,-0.12387222
brightness,-1.4207649,2.901129
brilliance,-2.723934,3.867095
brilliant,0.5418029,0.2860782
brilliantly,-1.2768956,4.27448
brim,1.2830426,1.1470164
brimming,1.076584,4.233859
bring,0.026868762,-0.9541982
bringing,-0.48829406,-0.29066277
brings,-3.8923461,0.480798
brisk,-2.9875476,1.3435293
briskly,-0.86342347,-2.730383
bristling,2.6323078,1.3883095
britain,-0.777632,-1.7115779
british,-1.1094087,-1.4419078
brittle,-1.0925069,2.004798
broad,-0.26177186,2.6311753
broadly,-0.37892348,0.22926688
broke,-0.32793123,0.37879202
broken,-0.15886573,0.8740854
brokendown,0.9488549,-2.0534194
bronze,-0.07010003,2.8655276
broom,-0.8109879,-0.18046512
brooms,-0.7797806,-0.8302546
broomstick,-1.363008,0.0055215945
broomsticks,-2.49684,0.047127414
bros,3.1283007,-3.337216
brother,0.8020828,-2.989976
brothers,-0.833979,-1.321665
brought,-0.1679522,-0.58683735
brow,-2.8320165,-3.7331724
brown,-0.83290744,3.699585
bruise,2.5587788,1.6167476
bruised,-0.2975548,1.8744524
bruises,-3.9858975,-0.054986015
brush,-2.0461414,3.884178
brushed,0.53691876,1.6762172
brushing,-0.17104839,2.3588316
brusquely,1.9139059,1.9070252
brutal,0.01260209,-2.409495
brutus,-0.7513839,-0.7834861
bryce,1.4042649,-0.3956647
bubble,-2.9182305,-2.2159553
bubbles,-0.5024816,3.0444903
bubbling,1.0637907,2.232939
bubotuber,-2.5854945,2.762459
buck,-0.7020211,-2.2087986
buckbeak,-2.4717877,1.6578889
bucket,-3.8575604,-0.15306897
buckled,-0.809352,3.0409877
budge,-1.0908564,-0.29983866
buffeted,-2.3903213,0.8576593
build,1.3879193,1.513523
building,0.21415448,0.38275063
buildings,-2.1067593,2.7788901
built,-3.4827619,2.2536957
bulgaria,-0.9177826,-1.4720372
bulgarian,1.1161497,-2.036976
bulgarians,3.9710355,1.0917996
bulging,-0.18500438,1.375384
bullet,-3.1819594,1.0870582
bullfrog,-0.09170153,3.933484
bullied,-0.83180135,-0.5786121
bully,0.26227522,-1.7060009
bullying,1.5706017,-1.8154657
bulstrode,-0.72139174,1.3804394
bump,-3.566897,0.38798845
bumped,-0.2615794,4.7079763
bumping,-3.628328,0.27547935
bumps,2.6617537,1.7317127
bun,-0.44734234,3.0896602
bunch,-0.2888882,0.7680393
bunches,-2.8248842,-2.5369382
bundle,-1.0552632,1.8926003
bunk,-1.504218,0.8263896
burbage,0.9900154,-2.1051369
burden,-2.610098,-1.0316935
burial,-1.9680077,-2.3990734
buried,0.23267525,0.9772084
burke,1.7243954,-0.41241595
burkes,1.0100571,0.07179055
burn,0.64273846,2.5800812
burned,0.5880865,1.2994994
burning,1.281268,1.5561016
burns,2.0048537,-1.2518615
burnt,-2.6228218,1.5607504
burrow,-0.61496824,-0.45214024
burst,-0.57938683,1.4207513
bursting,0.14582998,-0.52402616
bursts,-1.2861485,3.0499916
bury,2.4763303,-2.1439927
burying,-3.2379127,1.7782475
bus,-3.0809002,0.77428985
bush,1.0508349,-2.4627156
bushes,-2.2530057,2.5850403
bushy,0.02896551,4.0534835
business,0.37647402,-1.1983032
businesslike,-1.1798942,-3.3894358
bust,-0.0043537277,2.0308242
bustle,-2.1822119,0.16517839
bustled,-1.3826277,0.06743697
bustling,-2.7425342,1.315836
busy,-0.19292548,-0.4942216
butterbeer,-0.31975746,0.34049663
butterbeers,-4.5958695,1.5318371
button,0.42181286,2.9957552
buttons,-1.1219233,-3.567755
buy,-0.81971556,-3.201518
buying,2.6747456,-2.7988317
buzz,-1.6697704,-2.017664
buzzing,1.0442513,2.1954126
bye,-3.0697198,-0.34789714
cabin,-2.7334805,1.4795308
cabinet,-0.97753674,0.7784485
cabinets,-1.8714455,2.8052857
cackle,1.8406761,-1.0261531
cackled,0.8937089,0.08790602
cackling,-2.2981577,0.78227043
cadogan,3.1973984,-1.7117883
café,1.9111487,2.2383108
cage,-1.4741268,2.0368667
cages,-1.5316373,2.3288422
cake,-0.52768034,0.26716915
cakes,-1.2695146,-0.15488248
call,0.27262065,-1.2668295
called,-0.06869741,-0.11505582
calling,0.32856706,-0.5185087
calls,2.4856122,0.44221652
calm,0.42907032,0.14003216
calming,-2.9880657,-0.44164553
calmly,1.0837867,0.10771556
camera,-0.09204162,1.6074934
camp,-2.6930225,-2.6633687
campaign,0.5617193,-2.0215669
camping,1.4364572,-2.0167973
campsite,-1.834012,-0.06503733
canary,-2.0968902,-0.93660307
canceled,0.12846299,-2.0784738
candidate,1.0509446,-4.168796
candle,1.3315289,2.407248
candlelight,1.6676682,0.53778565
candlelit,-4.188862,-0.79194057
candles,-1.4719002,2.3593442
candy,-1.7896705,2.8280287
cannon,-0.42250082,3.9218106
cannons,-2.6974196,-0.73308265
cannot,0.6232652,-0.572326
canopy,-1.9360522,3.170623
cantered,-1.2303536,3.5601475
cantve,-0.11077135,-3.4952931
canvas,-1.6417457,1.6965547
cap,-1.1818513,0.89907587
capable,-1.3204129,0.5097967
caps,-0.3524696,2.480644
captain,-1.6330895,-1.3270475
captains,4.160116,1.0437406
caption,2.3111262,1.0328479
captioned,3.1434047,-1.1042144
capture,1.0618176,-0.6798854
captured,0.030669197,-0.8019338
car,-2.5210478,-0.016839506
card,-0.49201128,0.5704127
cardboard,-1.2067307,1.8700212
cardigan,-1.9865884,-0.02467265
cards,-0.19883281,2.0024824
care,0.80468976,-1.4746822
cared,1.5900898,-0.88757867
career,0.44182813,-1.9320782
careers,1.4005207,-1.633674
careful,-0.082098864,-0.90705985
carefully,-0.38383386,1.6957227
careless,2.7993867,-1.9275416
carelessly,0.8364889,3.67235
cares,0.5300487,-0.30668598
caretaker,-1.0301325,0.638257
carols,0.52263856,0.32870525
carpet,-1.7238784,4.1433897
carpeted,-3.259543,0.30880424
carpets,-0.44717714,-1.6764226
carriage,-1.4297075,0.7514905
carriages,-0.30484232,-1.6104003
carried,-0.8197267,0.5927106
carrow,-2.297553,-1.128055
carrows,1.7011583,0.45799735
carry,4.2875776,-0.50398093
carrying,-1.3785347,2.002578
cars,-3.1315672,2.2221556
cart,-0.9887076,-0.07196411
cartoon,1.3667142,-1.3125652
carved,-2.1733608,1.352551
case,0.07330428,-0.112944126
cases,-1.8563244,-0.43006483
cast,-0.069109835,0.19153732
casting,-2.054678,-0.085926935
castle,-1.1594179,0.33215627
casual,0.6111481,-0.2903797
casually,3.4561007,1.2053909
cat,-3.4098372,2.0530548
catastrophes,1.2449211,2.2476575
catch,0.21411894,0.4953864
catching,-2.745871,-2.0201607
catchpole,-5.373556,-0.027216889
cats,-2.7533827,-0.5919376
cattermole,3.710375,2.0541153
caught,-0.35007885,0.46984956
cauldron,-0.7521636,0.31656456
cauldrons,-0.7976076,0.39297146
cause,1.2555765,-2.1031291
caused,2.1720638,-1.56672
causes,3.564213,-0.4516752
causing,-1.1289856,0.48733044
caution,2.5438845,1.995451
cautiously,0.57144964,-3.9037352
cave,-0.021513874,-0.17388284
caved,0.5459044,0.31149817
cavern,2.228634,3.347976
cavernous,-2.9289389,1.5180336
caves,-3.7610202,1.943705
cease,1.836402,-2.8149374
ceased,0.12306693,2.392191
ced,0.48177576,-2.1690843
cedric,0.0067697074,0.2526708
ceiling,-1.6813226,2.1038997
celebrate,1.7414788,1.100367
celebrated,2.3966887,2.6606867
celebrating,-0.7062058,-1.3714399
celebration,-2.9530582,1.1368326
celebrity,0.89447874,4.391582
celestina,-3.209481,-3.2273211
cell,1.3087586,-2.3608305
cellar,-2.0391307,0.32063013
centaur,-0.47433567,0.9723672
centaurs,-2.5799272,-1.3422302
center,-0.95903504,1.1226332
centuries,1.1637157,-0.71682334
century,-0.76830643,-2.3956347
ceremony,-4.2426653,-0.4589213
certain,0.91900915,-0.48177844
certainly,1.3647159,0.18385017
certainty,3.487553,-1.6099614
chain,-1.2512935,1.5457499
chained,-1.0239562,1.8787884
chains,-0.9058537,1.9803593
chair,-0.90880704,1.748284
chairs,-1.1799294,1.5760986
chalk,3.071352,2.078492
challenge,2.0522385,-2.214775
chamber,-3.3364294,-0.41732264
champagne,-0.5809676,-3.9591556
champion,2.993707,-0.74983615
champions,-0.8413182,-0.45413867
championship,-0.3614264,-2.423511
chance,0.3013372,-1.1035584
chanced,-1.7308993,-1.5263126
chances,-1.071375,-1.5782366
chandelier,-3.581813,1.1602489
chang,-1.2872291,-0.83990926
change,0.33501545,-0.75155395
changed,0.41377175,-0.47466496
changes,0.16431293,-0.65393436
changing,-0.73587745,0.2941617
channels,-4.317348,1.5839134
chant,1.7543012,-4.0183196
chaos,2.8681545,-0.0129885385
chap,1.2951171,-1.9529591
chapter,-1.0937439,-1.1967802
character,-0.08121397,-2.0437622
characters,3.1958776,-3.3895228
charge,0.47494662,-0.47033474
charged,-1.4480592,0.22282048
charges,-2.8693871,-0.73654866
charging,0.92125934,0.8128575
charity,-2.9142659,0.7360844
charlie,-0.8876578,-0.287018
charm,0.36529973,-3.7698064
charmed,-3.5616956,-2.473166
charming,1.2111803,-0.85415995
charms,0.16708845,-2.931578
charred,-2.4600341,3.8339436
chart,-1.7797382,-1.9532579
charts,-1.1011153,-0.46206233
chase,1.8072127,0.9060452
chased,1.1512644,0.39600345
chaser,-2.6001067,-1.1191784
chasers,2.696613,3.5371706
chasing,-0.5804938,-1.4625593
chat,-0.044135164,-3.867433
chatter,-1.9012221,1.1043754
chattering,-1.7155006,0.6529763
chatting,-2.2572207,-0.35377127
cheap,-0.88767666,-1.940244
cheating,-1.7491213,-1.6468816
check,-0.2694905,-0.47769293
checked,-1.7524941,-1.025199
checking,-1.2759229,-0.8765159
cheek,-0.8962794,0.11845632
cheeks,0.41683733,2.1508508
cheer,-3.924944,-1.2248378
cheered,-0.0008357877,-0.5630145
cheerful,0.18910392,0.48969796
cheerfully,-0.02089966,0.067731366
cheering,-0.60909915,-0.18471846
cheers,-1.4316783,-0.27298096
cheery,-2.5347965,-1.8155645
cheese,-1.3634834,0.05398368
chess,1.2973862,-3.7779493
chessmen,-1.7399101,-0.14606154
chest,-0.15317045,1.6827252
chestnut,-3.3066595,2.502721
chests,-1.9920418,1.7035232
chew,-0.28367552,-1.9375391
chewing,3.0509331,2.731148
chicken,-2.2277117,1.2030375
chickens,-1.7977885,-1.372654
chief,1.7593851,-1.4325056
child,0.93750775,0.40100574
childhood,2.6604078,0.4769371
childish,1.8967602,0.26513064
children,-0.86255777,-1.3674659
chill,0.696428,1.2460431
chilling,-1.2876321,3.674717
chilly,-1.545967,2.4432652
chimed,-2.02644,-0.19314879
chimney,3.506626,-0.021844048
chin,-0.0010689978,1.3576243
china,-2.2354188,2.4827147
chink,3.694236,-1.705797
chintz,-0.8503983,2.413922
chipped,-0.46578997,2.1624196
cho,-0.6116069,-0.08735578
chocolate,-3.614318,-0.104201905
choice,0.8800062,-1.9500177
choked,-4.4967017,-0.37975207
choking,-0.88543975,1.4911017
choose,0.04807254,-1.4113243
chooses,3.681592,1.0287886
choosing,-0.5283354,-3.9581795
chops,-1.3181978,1.9976909
chortled,2.3657176,2.6578517
chortling,-2.3140013,-1.543333
chorus,-1.4791639,-1.5456033
chose,0.66004616,-0.6619759
chosen,1.4690337,-2.686416
christmas,-1.4899238,-1.8417577
chuck,-2.5502117,0.8155189
chucked,3.044063,1.2340851
chucking,-0.92884874,0.15567893
chuckle,1.7625686,1.3885204
chuckled,0.90763795,0.50772154
chuckling,0.2557272,4.885077
chudley,-2.4571288,-0.68531805
chunk,0.1829688,2.8439775
chunks,-1.3469409,2.573625
church,-2.0477588,1.5614251
churning,0.13605438,2.725528
chute,-1.6021146,2.7729692
cigarette,3.427875,1.9312631
circle,1.0939577,2.2640524
circled,-2.7240765,4.088816
circles,2.4903364,2.2212732
circling,-1.499601,2.7223594
circular,-2.432303,1.8300623
circumstances,0.7304485,-2.015195
cissy,3.47842,-1.7791181
city,-0.72907346,3.5741692
claim,2.3374372,-0.88833123
claimed,1.5137208,-2.1533234
claiming,4.026071,-1.0940447
clambered,-2.5255437,0.9327062
clambering,-1.4785988,1.5896996
clammy,-1.5303439,3.3652556
clamoring,2.2551682,-1.4766026
clamped,-0.3186761,1.7240994
clang,-1.7693385,1.8858552
clanged,-1.3481306,0.65450597
clanging,0.796491,0.881678
clankers,0.6982711,2.1965127
clanking,-2.2897174,2.347133
clap,-1.1254948,2.0541468
clapped,-0.25577462,0.9521987
clapping,-3.9496374,-2.2761436
clasp,-2.2485764,1.095828
clasped,-0.065406606,1.5568103
class,-0.43912926,-1.2519479
classes,-0.37745953,-2.004881
classmates,-2.0399892,0.49462622
classroom,-3.5438194,0.6225055
classrooms,-2.288088,3.342603
clatter,-1.4284511,0.7465822
clattered,-3.514211,-0.06262311
clattering,-2.3673646,1.4784664
claw,3.8395216,-0.46186528
clawed,-1.9174098,3.3553767
claws,-1.1216794,1.7899476
clean,-3.5892282,-0.31193516
cleaned,-2.3229585,3.8114471
cleaner,-1.5449004,1.0513105
cleaning,-0.59249586,-1.1724854
cleansweep,-0.0306692,-2.0144746
clear,-0.32023826,0.5590868
cleared,0.3308396,0.2692142
clearer,-0.6334606,-0.52809274
clearing,-1.7857219,0.88330126
clearly,0.72970617,0.75336206
clearwater,-0.38229364,0.20514822
clenched,0.4238328,2.0393972
clever,0.17608781,-0.75135267
cleverer,2.6473055,0.739854
cleverest,0.84732604,-1.873432
click,-1.8247396,1.6024597
clicked,-1.2130076,1.4565657
clicking,-2.6364737,-1.235453
cliff,-2.0996807,0.60190225
climb,-1.4677273,0.9729372
climbed,-2.1214652,1.3767877
climbing,-1.2479634,1.008395
cling,1.7489775,0.25906298
clinging,0.1471263,1.9183072
clinking,-3.336197,-2.0070145
clipboard,0.08318493,0.5731095
clipping,0.16778632,1.9863015
cloak,-0.77021515,1.1806415
cloaked,-1.0047126,1.452863
cloaks,-0.85620725,1.2200181
clock,3.3461747,2.701008
clockwise,-2.2094646,-0.43422854
close,0.103745826,0.6846615
closed,-0.18448326,1.489792
closely,0.4202609,1.5171868
closer,-0.15142265,1.1378725
closest,3.9879649,1.1217132
closet,-3.55611,1.1098
closing,0.41838548,1.575463
cloth,-0.4459343,2.3756497
clothes,-0.9129316,2.5767648
clothing,-1.905654,0.45628792
cloud,-0.75181013,3.3154564
cloudless,4.0043025,1.2878425
clouds,-0.41813567,3.6553621
cloudy,-2.2561073,2.9935355
club,-1.2830358,0.32608402
clubs,-3.7523313,0.89179385
clue,0.8231702,-1.1878192
clues,-0.089852415,-1.674629
clump,-2.967705,1.9483666
clumsily,-2.7417037,1.8445863
clung,-0.7520239,1.7244685
clunk,-1.945985,1.1177244
cluster,-2.5583608,0.921931
clustered,3.510518,-1.8399682
clutch,-1.0067084,2.3846548
clutched,-0.24833924,1.961228
clutches,-1.7991126,0.67356086
clutching,-0.47843176,1.792417
cluttered,-1.2641021,1.6957281
cmon,-0.01777757,0.57969874
coach,-2.9744637,0.79811716
coast,-1.6790571,0.2430667
coat,-0.28048763,3.4759204
coated,-3.5108027,1.8445115
coats,-1.3785435,-2.6661139
cobbled,-1.9217576,1.363323
cobwebs,0.034795187,4.2844567
cockroach,-0.032372512,-3.6236928
code,-0.483725,-2.8668702
coffee,-2.012886,-0.850608
coiled,0.64564216,4.141577
coiling,-0.04891976,3.4340334
coils,0.33649015,2.7413929
coin,-0.78906155,-1.6687403
coincidence,1.6663014,-0.06334064
coins,-0.44022748,1.9349198
cold,0.17992218,1.3095646
colder,0.30254138,-1.7588698
coldly,0.73880905,0.31555662
cole,-0.46414006,0.5196034
colin,-0.9031402,-0.13721132
collapse,-0.8654589,-1.7098746
collapsed,-3.8465016,1.9107144
collapsing,3.048216,-1.6736622
collar,-0.83960354,2.9378393
colleague,1.7305202,-1.6327847
colleagues,2.090639,-1.2316382
collect,-0.57474124,-2.3956351
collected,-1.9238409,1.3378582
collecting,-0.7318839,-0.68649423
collection,1.290516,4.0438504
collide,-0.942674,1.8285745
collided,-0.49185175,2.528344
color,0.93381447,2.482932
colored,-1.428969,2.6839666
colorless,0.61238223,3.3118896
colors,-2.6204047,-0.8173753
column,2.725404,-1.3541905
comb,-2.0042784,4.184317
combat,-1.3533772,0.26503465
combination,-0.101534426,4.7453322
combined,-2.4329288,0.18524735
comes,0.37399742,-0.6578052
comet,-2.806643,0.41874984
comfort,4.215721,-0.75395703
comfortable,1.0423713,0.43582052
comfortably,2.285419,0.45384547
comforting,2.441028,-0.36186022
comical,-2.7510033,-1.6049254
comin,0.119703956,-2.4033873
coming,-0.5454449,-0.22787909
command,1.889181,0.51289046
comment,2.6752164,-0.18980952
commentary,-3.1342611,-1.3463535
commentating,-2.470566,-0.7408634
commentator,-2.5548825,-0.21306515
comments,2.237998,1.436787
commit,1.0426348,-1.902908
committed,-1.2328104,-1.4414006
committee,0.44207066,-1.1452051
common,-1.1437899,0.3414033
commotion,-1.1266001,-0.960218
communicate,3.3194513,-1.3825436
communicating,-0.18071693,-1.6481897
communication,0.45748857,-2.5280685
community,1.7171589,-1.4304882
companion,3.6682718,-0.35068983
companions,1.0436833,-1.5602211
company,-1.4273239,-3.4920774
compared,3.3566086,-2.0993714
compartment,-1.1547371,0.63941526
compartments,-1.6037235,0.1352218
compass,-2.5601048,3.507046
compete,0.80860835,-1.238311
competing,-1.470954,-2.4854958
competition,-0.14967637,-2.158283
complain,-0.44316107,-0.35257992
complained,-2.6677384,-1.3831286
complaining,-2.563596,-2.0890024
complaints,1.1665988,-0.45420602
complete,-0.39349952,0.4972661
completed,-0.43683815,2.537981
completely,0.20742445,0.6170956
complex,1.545291,-0.13453399
complicated,1.0918031,-3.3015575
composed,1.0142355,1.4732745
composition,0.36229503,-2.5972817
compost,0.085469,-2.374296
comprehension,1.8021648,1.9571218
comprised,-2.5735698,1.8521549
computer,-0.590753,-2.2079387
conceal,0.861643,1.0494043
concealed,-1.3397889,0.8090615
concealing,0.95155233,0.5269391
concealment,0.013940649,-2.9993854
concentrate,0.48313594,0.056754272
concentrated,-2.6813607,3.5376453
concentrating,-0.058713377,-0.63509274
concentration,0.65033746,0.90955275
concern,1.2314359,-0.77781683
concerned,2.9862258,1.874012
concerning,3.300881,-0.06431113
concerns,1.5071439,-2.8784626
conclude,0.4626001,-1.3592465
concluded,2.3676913,-1.7389172
conclusion,0.17567915,-0.28180403
condition,1.7451683,-0.27796608
conditions,-1.1960425,-1.0617195
conductor,3.1083088,1.178579
confederation,0.29719445,-1.2038943
confess,1.6563064,-3.0631895
confessed,1.9050704,-1.3134844
confession,1.4451606,-0.98272705
confetti,-0.295034,2.00795
confide,3.0325577,0.9420421
confided,0.48920453,0.5154966
confidence,0.46385244,-0.80824447
confident,0.18707483,-1.0141748
confidently,-0.89381844,-0.48494244
confined,-1.3022101,-2.1824658
confirm,0.7518574,-1.0382756
confirmed,2.582502,-0.43782207
confiscate,1.4164588,-2.6062875
confiscated,3.9002194,0.61473376
confunded,1.4859813,-2.841747
confused,-1.8986089,-2.5850415
confusing,-1.6814747,-3.1195471
confusion,-1.0851325,1.0295827
congratulate,-3.9040782,-1.2806422
congratulations,-1.0842576,-0.2749329
conjure,1.7191745,-0.37303823
conjured,-0.14291254,0.6665621
conjuring,-0.64081264,1.3500247
connected,0.57834876,0.9040017
connecting,-1.417831,0.724002
connection,2.608535,-2.7086577
conquer,1.0870752,-0.33300695
conquered,0.98050517,-1.5263072
conscience,-1.544552,-0.35560837
conscious,-0.31332788,0.51586026
consent,2.3156996,-1.2131921
consented,2.1120746,1.1227797
consequences,1.7699193,0.7755224
consider,1.0435798,-4.071853
considerable,-1.8045595,0.5574584
considerably,-1.6408095,-2.1574638
considered,0.6804154,-0.25100994
considering,-0.7644822,-1.1769265
consolingly,-1.4354765,-1.0401148
constant,-4.118169,0.51576495
constantly,1.802204,-0.2877396
constricted,0.70505774,0.96907365
constrictor,-2.7563505,1.3704654
consult,2.6295788,-0.037572827
consulted,4.5045896,-0.41259262
consulting,1.9731396,2.84549
consumed,-2.1905446,-2.1969872
contact,1.1411214,-0.5534414
contacts,3.2117965,-2.3787553
contagious,2.6741006,-1.4412576
contain,2.7359824,0.6788961
contained,1.173617,-0.62526834
containing,-0.4422855,3.2340548
contains,2.1373155,3.118489
contemplating,-2.640098,-2.3454778
contempt,1.7366927,-0.114638746
contemptuous,-0.19513585,-3.7955983
contemptuously,-2.2047381,-1.8993112
content,-2.4551082,-2.9618633
contented,-0.21196294,0.97566116
contents,2.6069527,-0.28243056
continually,2.0241473,0.9580769
continue,1.9884762,-3.3714392
continued,1.4718678,1.1781417
continuing,0.7547603,0.3895526
contorted,-2.1095462,-0.17557897
contract,1.1587236,1.6028088
contracted,1.3506408,2.2339094
contradict,-3.5627346,0.5496861
contrary,0.9258857,0.2902596
contrast,-1.9989475,-2.2281857
control,1.2909606,-1.447315
controlled,2.0072424,1.2046117
controlling,-0.33018678,-1.6801872
convenient,2.5907662,-1.253497
conversation,0.13946293,0.10628953
conversationally,-0.98969185,-0.7721
conversations,0.5550714,0.5103914
conversing,-3.4628465,1.2989761
